Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,latitude,longitude
764,08/04/20,17:00:00,Rajasthan,21,3,328,20.5937,78.962
765,08/04/20,17:00:00,Tamil Nadu,19,7,690,20.5937,78.962
766,08/04/20,17:00:00,Telengana,35,7,427,20.5937,78.962
767,08/04/20,17:00:00,Tripura,0,0,1,20.5937,78.962
768,08/04/20,17:00:00,Uttarakhand,5,0,31,20.5937,78.962
769,08/04/20,17:00:00,Uttar Pradesh,26,3,343,20.5937,78.962
770,08/04/20,17:00:00,West Bengal,13,5,99,20.5937,78.962
771,09/04/20,17:00:00,Andhra Pradesh,6,4,348,20.5937,78.962
772,09/04/20,17:00:00,Andaman and Nicobar Islands,0,0,11,20.5937,78.962
773,09/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
774,09/04/20,17:00:00,Assam,0,0,28,20.5937,78.962
775,09/04/20,17:00:00,Bihar,0,1,39,20.5937,78.962
776,09/04/20,17:00:00,Chandigarh,7,0,18,20.5937,78.962
777,09/04/20,17:00:00,Chhattisgarh,9,0,10,20.5937,78.962
778,09/04/20,17:00:00,Delhi,21,9,669,20.5937,78.962
779,09/04/20,17:00:00,Goa,0,0,7,20.5937,78.962
780,09/04/20,17:00:00,Gujarat,25,16,179,20.5937,78.962
781,09/04/20,17:00:00,Haryana,29,3,169,20.5937,78.962
782,09/04/20,17:00:00,Himachal Pradesh,2,1,18,20.5937,78.962
783,09/04/20,17:00:00,Jammu and Kashmir,4,4,158,20.5937,78.962
784,09/04/20,17:00:00,Jharkhand,0,0,13,20.5937,78.962
785,09/04/20,17:00:00,Karnataka,28,5,181,20.5937,78.962
786,09/04/20,17:00:00,Kerala,83,2,345,20.5937,78.962
787,09/04/20,17:00:00,Ladakh,10,0,14,20.5937,78.962
788,09/04/20,17:00:00,Madhya Pradesh,0,16,259,20.5937,78.962
789,09/04/20,17:00:00,Maharashtra,117,72,1135,20.5937,78.962
790,09/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
791,09/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
792,09/04/20,17:00:00,Odisha,2,1,42,20.5937,78.962
793,09/04/20,17:00:00,Puducherry,1,0,5,20.5937,78.962
794,09/04/20,17:00:00,Punjab,4,8,101,20.5937,78.962
795,09/04/20,17:00:00,Rajasthan,21,3,383,20.5937,78.962
796,09/04/20,17:00:00,Tamil Nadu,21,8,738,20.5937,78.962
797,09/04/20,17:00:00,Telengana,35,7,442,20.5937,78.962
798,09/04/20,17:00:00,Tripura,0,0,1,20.5937,78.962
799,09/04/20,17:00:00,Uttarakhand,5,0,35,20.5937,78.962
800,09/04/20,17:00:00,Uttar Pradesh,31,4,410,20.5937,78.962
801,09/04/20,17:00:00,West Bengal,16,5,103,20.5937,78.962
802,10/04/20,17:00:00,Andhra Pradesh,7,6,363,20.5937,78.962
803,10/04/20,17:00:00,Andaman and Nicobar Islands,0,0,11,20.5937,78.962
804,10/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
805,10/04/20,17:00:00,Assam,0,0,29,20.5937,78.962
806,10/04/20,17:00:00,Bihar,0,1,60,20.5937,78.962
807,10/04/20,17:00:00,Chandigarh,7,0,18,20.5937,78.962
808,10/04/20,17:00:00,Chhattisgarh,9,0,10,20.5937,78.962
809,10/04/20,17:00:00,Delhi,25,13,898,20.5937,78.962
810,10/04/20,17:00:00,Goa,1,0,7,20.5937,78.962
811,10/04/20,17:00:00,Gujarat,26,17,241,20.5937,78.962
812,10/04/20,17:00:00,Haryana,29,3,169,20.5937,78.962
813,10/04/20,17:00:00,Himachal Pradesh,6,1,28,20.5937,78.962
814,10/04/20,17:00:00,Jammu and Kashmir,6,4,184,20.5937,78.962
815,10/04/20,17:00:00,Jharkhand,0,1,13,20.5937,78.962
816,10/04/20,17:00:00,Karnataka,30,6,197,20.5937,78.962
817,10/04/20,17:00:00,Kerala,96,2,357,20.5937,78.962
818,10/04/20,17:00:00,Ladakh,10,0,15,20.5937,78.962
819,10/04/20,17:00:00,Madhya Pradesh,0,16,259,20.5937,78.962
820,10/04/20,17:00:00,Maharashtra,125,97,1364,20.5937,78.962
821,10/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
822,10/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
823,10/04/20,17:00:00,Odisha,2,1,44,20.5937,78.962
824,10/04/20,17:00:00,Puducherry,1,0,5,20.5937,78.962
825,10/04/20,17:00:00,Punjab,5,11,132,20.5937,78.962
826,10/04/20,17:00:00,Rajasthan,21,3,463,20.5937,78.962
827,10/04/20,17:00:00,Tamil Nadu,21,8,834,20.5937,78.962
828,10/04/20,17:00:00,Telengana,35,7,473,20.5937,78.962
829,10/04/20,17:00:00,Tripura,0,0,1,20.5937,78.962
830,10/04/20,17:00:00,Uttarakhand,5,0,35,20.5937,78.962
831,10/04/20,17:00:00,Uttar Pradesh,32,4,431,20.5937,78.962
832,10/04/20,17:00:00,West Bengal,16,5,116,20.5937,78.962
833,11/04/20,17:00:00,Andhra Pradesh,11,6,381,20.5937,78.962
834,11/04/20,17:00:00,Andaman and Nicobar Islands,0,0,11,20.5937,78.962
835,11/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
836,11/04/20,17:00:00,Assam,0,1,29,20.5937,78.962
837,11/04/20,17:00:00,Bihar,0,1,60,20.5937,78.962
838,11/04/20,17:00:00,Chandigarh,7,0,18,20.5937,78.962
839,11/04/20,17:00:00,Chhattisgarh,9,0,18,20.5937,78.962
840,11/04/20,17:00:00,Delhi,25,14,903,20.5937,78.962
841,11/04/20,17:00:00,Goa,1,0,7,20.5937,78.962
842,11/04/20,17:00:00,Gujarat,31,19,308,20.5937,78.962
843,11/04/20,17:00:00,Haryana,29,3,177,20.5937,78.962
844,11/04/20,17:00:00,Himachal Pradesh,6,1,28,20.5937,78.962
845,11/04/20,17:00:00,Jammu and Kashmir,6,4,207,20.5937,78.962
846,11/04/20,17:00:00,Jharkhand,0,1,17,20.5937,78.962
847,11/04/20,17:00:00,Karnataka,37,6,214,20.5937,78.962
848,11/04/20,17:00:00,Kerala,123,2,364,20.5937,78.962
849,11/04/20,17:00:00,Ladakh,10,0,15,20.5937,78.962
850,11/04/20,17:00:00,Madhya Pradesh,0,33,443,20.5937,78.962
851,11/04/20,17:00:00,Maharashtra,188,110,1574,20.5937,78.962
852,11/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
853,11/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
854,11/04/20,17:00:00,Odisha,2,1,48,20.5937,78.962
855,11/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
856,11/04/20,17:00:00,Punjab,5,11,132,20.5937,78.962
857,11/04/20,17:00:00,Rajasthan,21,3,553,20.5937,78.962
858,11/04/20,17:00:00,Tamil Nadu,44,8,911,20.5937,78.962
859,11/04/20,17:00:00,Telengana,43,9,504,20.5937,78.962
860,11/04/20,17:00:00,Tripura,0,0,2,20.5937,78.962
861,11/04/20,17:00:00,Uttarakhand,5,0,35,20.5937,78.962
862,11/04/20,17:00:00,Uttar Pradesh,32,4,433,20.5937,78.962
863,11/04/20,17:00:00,West Bengal,16,5,126,20.5937,78.962
864,12/04/20,17:00:00,Andhra Pradesh,11,6,381,20.5937,78.962
865,12/04/20,17:00:00,Andaman and Nicobar Islands,10,0,11,20.5937,78.962
866,12/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
867,12/04/20,17:00:00,Assam,0,1,29,20.5937,78.962
868,12/04/20,17:00:00,Bihar,19,1,64,20.5937,78.962
869,12/04/20,17:00:00,Chandigarh,7,0,19,20.5937,78.962
870,12/04/20,17:00:00,Chhattisgarh,10,0,25,20.5937,78.962
871,12/04/20,17:00:00,Delhi,25,19,1069,20.5937,78.962
872,12/04/20,17:00:00,Goa,5,0,7,20.5937,78.962
873,12/04/20,17:00:00,Gujarat,44,22,432,20.5937,78.962
874,12/04/20,17:00:00,Haryana,29,3,185,20.5937,78.962
875,12/04/20,17:00:00,Himachal Pradesh,6,1,32,20.5937,78.962
876,12/04/20,17:00:00,Jammu and Kashmir,6,4,224,20.5937,78.962
877,12/04/20,17:00:00,Jharkhand,0,1,17,20.5937,78.962
878,12/04/20,17:00:00,Karnataka,37,6,226,20.5937,78.962
879,12/04/20,17:00:00,Kerala,142,2,374,20.5937,78.962
880,12/04/20,17:00:00,Ladakh,10,0,15,20.5937,78.962
881,12/04/20,17:00:00,Madhya Pradesh,0,36,564,20.5937,78.962
882,12/04/20,17:00:00,Maharashtra,208,127,1761,20.5937,78.962
883,12/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
884,12/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
885,12/04/20,17:00:00,Odisha,12,1,54,20.5937,78.962
886,12/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
887,12/04/20,17:00:00,Punjab,5,11,151,20.5937,78.962
888,12/04/20,17:00:00,Rajasthan,21,3,700,20.5937,78.962
889,12/04/20,17:00:00,Tamil Nadu,44,10,969,20.5937,78.962
890,12/04/20,17:00:00,Telengana,43,9,504,20.5937,78.962
891,12/04/20,17:00:00,Tripura,0,0,2,20.5937,78.962
892,12/04/20,17:00:00,Uttarakhand,5,0,35,20.5937,78.962
893,12/04/20,17:00:00,Uttar Pradesh,45,5,452,20.5937,78.962
894,12/04/20,17:00:00,West Bengal,19,5,134,20.5937,78.962
895,13/04/20,17:00:00,Andhra Pradesh,11,7,432,20.5937,78.962
896,13/04/20,17:00:00,Andaman and Nicobar Islands,10,0,11,20.5937,78.962
897,13/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
898,13/04/20,17:00:00,Assam,0,1,31,20.5937,78.962
899,13/04/20,17:00:00,Bihar,26,1,64,20.5937,78.962
900,13/04/20,17:00:00,Chandigarh,7,0,21,20.5937,78.962
901,13/04/20,17:00:00,Chhattisgarh,10,0,31,20.5937,78.962
902,13/04/20,17:00:00,Delhi,27,24,1154,20.5937,78.962
903,13/04/20,17:00:00,Goa,5,0,7,20.5937,78.962
904,13/04/20,17:00:00,Gujarat,47,26,539,20.5937,78.962
905,13/04/20,17:00:00,Haryana,29,3,185,20.5937,78.962
906,13/04/20,17:00:00,Himachal Pradesh,13,1,32,20.5937,78.962
907,13/04/20,17:00:00,Jammu and Kashmir,6,4,245,20.5937,78.962
908,13/04/20,17:00:00,Jharkhand,0,2,19,20.5937,78.962
909,13/04/20,17:00:00,Karnataka,59,6,247,20.5937,78.962
910,13/04/20,17:00:00,Kerala,179,3,376,20.5937,78.962
911,13/04/20,17:00:00,Ladakh,10,0,15,20.5937,78.962
912,13/04/20,17:00:00,Madhya Pradesh,44,43,604,20.5937,78.962
913,13/04/20,17:00:00,Maharashtra,217,149,1985,20.5937,78.962
914,13/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
915,13/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
916,13/04/20,17:00:00,Nagaland,0,0,1,20.5937,78.962
917,13/04/20,17:00:00,Odisha,12,1,54,20.5937,78.962
918,13/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
919,13/04/20,17:00:00,Punjab,14,11,167,20.5937,78.962
920,13/04/20,17:00:00,Rajasthan,21,3,812,20.5937,78.962
921,13/04/20,17:00:00,Tamil Nadu,50,11,1075,20.5937,78.962
922,13/04/20,17:00:00,Telengana,100,16,562,20.5937,78.962
923,13/04/20,17:00:00,Tripura,0,0,2,20.5937,78.962
924,13/04/20,17:00:00,Uttarakhand,5,0,35,20.5937,78.962
925,13/04/20,17:00:00,Uttar Pradesh,47,5,483,20.5937,78.962
926,13/04/20,17:00:00,West Bengal,29,7,152,20.5937,78.962
927,14/04/20,17:00:00,Andhra Pradesh,14,9,473,20.5937,78.962
928,14/04/20,17:00:00,Andaman and Nicobar Islands,10,0,11,20.5937,78.962
929,14/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
930,14/04/20,17:00:00,Assam,0,1,31,20.5937,78.962
931,14/04/20,17:00:00,Bihar,26,1,66,20.5937,78.962
932,14/04/20,17:00:00,Chandigarh,7,0,21,20.5937,78.962
933,14/04/20,17:00:00,Chhattisgarh,10,0,31,20.5937,78.962
934,14/04/20,17:00:00,Delhi,30,28,1510,20.5937,78.962
935,14/04/20,17:00:00,Goa,5,0,7,20.5937,78.962
936,14/04/20,17:00:00,Gujarat,55,26,617,20.5937,78.962
937,14/04/20,17:00:00,Haryana,34,3,199,20.5937,78.962
938,14/04/20,17:00:00,Himachal Pradesh,13,1,32,20.5937,78.962
939,14/04/20,17:00:00,Jammu and Kashmir,16,4,270,20.5937,78.962
940,14/04/20,17:00:00,Jharkhand,0,2,24,20.5937,78.962
941,14/04/20,17:00:00,Karnataka,65,9,258,20.5937,78.962
942,14/04/20,17:00:00,Kerala,198,3,379,20.5937,78.962
943,14/04/20,17:00:00,Ladakh,10,0,15,20.5937,78.962
944,14/04/20,17:00:00,Madhya Pradesh,51,50,730,20.5937,78.962
945,14/04/20,17:00:00,Maharashtra,229,160,2337,20.5937,78.962
946,14/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
947,14/04/20,17:00:00,Meghalaya,0,0,1,20.5937,78.962
948,14/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
949,14/04/20,17:00:00,Nagaland,0,0,1,20.5937,78.962
950,14/04/20,17:00:00,Odisha,18,1,55,20.5937,78.962
951,14/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
952,14/04/20,17:00:00,Punjab,14,12,176,20.5937,78.962
953,14/04/20,17:00:00,Rajasthan,133,3,879,20.5937,78.962
954,14/04/20,17:00:00,Tamil Nadu,58,11,1173,20.5937,78.962
955,14/04/20,17:00:00,Telengana,100,17,624,20.5937,78.962
956,14/04/20,17:00:00,Tripura,0,0,2,20.5937,78.962
957,14/04/20,17:00:00,Uttarakhand,7,0,35,20.5937,78.962
958,14/04/20,17:00:00,Uttar Pradesh,49,5,657,20.5937,78.962
959,14/04/20,17:00:00,West Bengal,36,7,190,20.5937,78.962
960,15/04/20,17:00:00,Andaman and Nicobar Islands,10,0,11,20.5937,78.962
961,15/04/20,17:00:00,Andhra Pradesh,16,9,503,20.5937,78.962
962,15/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
963,15/04/20,17:00:00,Assam,0,1,33,20.5937,78.962
964,15/04/20,17:00:00,Bihar,29,1,70,20.5937,78.962
965,15/04/20,17:00:00,Chandigarh,7,0,21,20.5937,78.962
966,15/04/20,17:00:00,Chhattisgarh,13,0,33,20.5937,78.962
967,15/04/20,17:00:00,Delhi,30,30,1561,20.5937,78.962
968,15/04/20,17:00:00,Goa,5,0,7,20.5937,78.962
969,15/04/20,17:00:00,Gujarat,59,30,695,20.5937,78.962
970,15/04/20,17:00:00,Haryana,34,3,199,20.5937,78.962
971,15/04/20,17:00:00,Himachal Pradesh,13,1,33,20.5937,78.962
972,15/04/20,17:00:00,Jammu and Kashmir,30,4,278,20.5937,78.962
973,15/04/20,17:00:00,Jharkhand,0,2,27,20.5937,78.962
974,15/04/20,17:00:00,Karnataka,75,11,277,20.5937,78.962
975,15/04/20,17:00:00,Kerala,211,3,387,20.5937,78.962
976,15/04/20,17:00:00,Ladakh,10,0,17,20.5937,78.962
977,15/04/20,17:00:00,Madhya Pradesh,64,53,987,20.5937,78.962
978,15/04/20,17:00:00,Maharashtra,259,178,2687,20.5937,78.962
979,15/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
980,15/04/20,17:00:00,Meghalaya,0,1,7,20.5937,78.962
981,15/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
982,15/04/20,17:00:00,Nagaland#,0,0,0,20.5937,78.962
983,15/04/20,17:00:00,Odisha,18,1,60,20.5937,78.962
984,15/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
985,15/04/20,17:00:00,Punjab,14,13,186,20.5937,78.962
986,15/04/20,17:00:00,Rajasthan,147,3,1005,20.5937,78.962
987,15/04/20,17:00:00,Tamil Nadu,81,12,1204,20.5937,78.962
988,15/04/20,17:00:00,Telengana,120,18,647,20.5937,78.962
989,15/04/20,17:00:00,Tripura,0,0,2,20.5937,78.962
990,15/04/20,17:00:00,Uttarakhand,9,0,37,20.5937,78.962
991,15/04/20,17:00:00,Uttar Pradesh,51,11,735,20.5937,78.962
992,15/04/20,17:00:00,West Bengal,37,7,213,20.5937,78.962
993,16/04/20,17:00:00,Andaman and Nicobar Islands,10,0,11,20.5937,78.962
994,16/04/20,17:00:00,Andhra Pradesh,20,14,534,20.5937,78.962
995,16/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
996,16/04/20,17:00:00,Assam,5,1,33,20.5937,78.962
997,16/04/20,17:00:00,Bihar,29,1,74,20.5937,78.962
998,16/04/20,17:00:00,Chandigarh,7,0,21,20.5937,78.962
999,16/04/20,17:00:00,Chhattisgarh,17,0,33,20.5937,78.962
1000,16/04/20,17:00:00,Delhi,42,32,1578,20.5937,78.962
1001,16/04/20,17:00:00,Goa,5,0,7,20.5937,78.962
1002,16/04/20,17:00:00,Gujarat,64,36,871,20.5937,78.962
1003,16/04/20,17:00:00,Haryana,43,3,205,20.5937,78.962
1004,16/04/20,17:00:00,Himachal Pradesh,16,1,35,20.5937,78.962
1005,16/04/20,17:00:00,Jammu and Kashmir,36,4,300,20.5937,78.962
1006,16/04/20,17:00:00,Jharkhand,0,2,28,20.5937,78.962
1007,16/04/20,17:00:00,Karnataka,82,13,315,20.5937,78.962
1008,16/04/20,17:00:00,Kerala,218,3,388,20.5937,78.962
1009,16/04/20,17:00:00,Ladakh,10,0,17,20.5937,78.962
1010,16/04/20,17:00:00,Madhya Pradesh,64,53,1120,20.5937,78.962
1011,16/04/20,17:00:00,Maharashtra,295,187,2919,20.5937,78.962
1012,16/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
1013,16/04/20,17:00:00,Meghalaya,0,1,7,20.5937,78.962
1014,16/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1015,16/04/20,17:00:00,Nagaland#,0,0,0,20.5937,78.962
1016,16/04/20,17:00:00,Odisha,18,1,60,20.5937,78.962
1017,16/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
1018,16/04/20,17:00:00,Punjab,27,13,186,20.5937,78.962
1019,16/04/20,17:00:00,Rajasthan,147,3,1023,20.5937,78.962
1020,16/04/20,17:00:00,Tamil Nadu,118,14,1242,20.5937,78.962
1021,16/04/20,17:00:00,Telengana,120,18,698,20.5937,78.962
1022,16/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1023,16/04/20,17:00:00,Uttarakhand,9,0,37,20.5937,78.962
1024,16/04/20,17:00:00,Uttar Pradesh,68,13,773,20.5937,78.962
1025,16/04/20,17:00:00,West Bengal,42,7,231,20.5937,78.962
1026,17/04/20,17:00:00,Andaman and Nicobar Islands,10,0,11,20.5937,78.962
1027,17/04/20,17:00:00,Andhra Pradesh,36,14,572,20.5937,78.962
1028,17/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
1029,17/04/20,17:00:00,Assam,5,1,35,20.5937,78.962
1030,17/04/20,17:00:00,Bihar,37,1,83,20.5937,78.962
1031,17/04/20,17:00:00,Chandigarh,9,0,21,20.5937,78.962
1032,17/04/20,17:00:00,Chhattisgarh,23,0,36,20.5937,78.962
1033,17/04/20,17:00:00,Delhi,51,38,1640,20.5937,78.962
1034,17/04/20,17:00:00,Goa,6,0,7,20.5937,78.962
1035,17/04/20,17:00:00,Gujarat,74,38,1021,20.5937,78.962
1036,17/04/20,17:00:00,Haryana,43,3,205,20.5937,78.962
1037,17/04/20,17:00:00,Himachal Pradesh,16,1,35,20.5937,78.962
1038,17/04/20,17:00:00,Jammu and Kashmir,38,4,314,20.5937,78.962
1039,17/04/20,17:00:00,Jharkhand,0,2,29,20.5937,78.962
1040,17/04/20,17:00:00,Karnataka,82,13,353,20.5937,78.962
1041,17/04/20,17:00:00,Kerala,245,3,395,20.5937,78.962
1042,17/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1043,17/04/20,17:00:00,Madhya Pradesh,65,57,1308,20.5937,78.962
1044,17/04/20,17:00:00,Maharashtra,300,194,3205,20.5937,78.962
1045,17/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
1046,17/04/20,17:00:00,Meghalaya,0,1,9,20.5937,78.962
1047,17/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1048,17/04/20,17:00:00,Nagaland#,0,0,0,20.5937,78.962
1049,17/04/20,17:00:00,Odisha,19,1,60,20.5937,78.962
1050,17/04/20,17:00:00,Puducherry,1,0,7,20.5937,78.962
1051,17/04/20,17:00:00,Punjab,27,13,186,20.5937,78.962
1052,17/04/20,17:00:00,Rajasthan,164,11,1131,20.5937,78.962
1053,17/04/20,17:00:00,Tamil Nadu,180,15,1267,20.5937,78.962
1054,17/04/20,17:00:00,Telengana,186,18,743,20.5937,78.962
1055,17/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1056,17/04/20,17:00:00,Uttarakhand,9,0,37,20.5937,78.962
1057,17/04/20,17:00:00,Uttar Pradesh,74,14,846,20.5937,78.962
1058,17/04/20,17:00:00,West Bengal,51,10,255,20.5937,78.962
1059,18/04/20,17:00:00,Andaman and Nicobar Islands,11,0,12,20.5937,78.962
1060,18/04/20,17:00:00,Andhra Pradesh,42,15,603,20.5937,78.962
1061,18/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
1062,18/04/20,17:00:00,Assam,9,1,35,20.5937,78.962
1063,18/04/20,17:00:00,Bihar,37,2,85,20.5937,78.962
1064,18/04/20,17:00:00,Chandigarh,9,0,21,20.5937,78.962
1065,18/04/20,17:00:00,Chhattisgarh,24,0,36,20.5937,78.962
1066,18/04/20,17:00:00,Delhi,72,42,1707,20.5937,78.962
1067,18/04/20,17:00:00,Goa,6,0,7,20.5937,78.962
1068,18/04/20,17:00:00,Gujarat,88,48,1272,20.5937,78.962
1069,18/04/20,17:00:00,Haryana,43,3,225,20.5937,78.962
1070,18/04/20,17:00:00,Himachal Pradesh,16,1,38,20.5937,78.962
1071,18/04/20,17:00:00,Jammu and Kashmir,42,5,328,20.5937,78.962
1072,18/04/20,17:00:00,Jharkhand,0,2,33,20.5937,78.962
1073,18/04/20,17:00:00,Karnataka,92,13,371,20.5937,78.962
1074,18/04/20,17:00:00,Kerala,255,3,396,20.5937,78.962
1075,18/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1076,18/04/20,17:00:00,Madhya Pradesh,69,69,1355,20.5937,78.962
1077,18/04/20,17:00:00,Maharashtra,331,201,3323,20.5937,78.962
1078,18/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
1079,18/04/20,17:00:00,Meghalaya,0,1,11,20.5937,78.962
1080,18/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1081,18/04/20,17:00:00,Nagaland#,0,0,0,20.5937,78.962
1082,18/04/20,17:00:00,Odisha,21,1,60,20.5937,78.962
1083,18/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1084,18/04/20,17:00:00,Punjab,27,13,202,20.5937,78.962
1085,18/04/20,17:00:00,Rajasthan,183,11,1229,20.5937,78.962
1086,18/04/20,17:00:00,Tamil Nadu,283,15,1323,20.5937,78.962
1087,18/04/20,17:00:00,Telengana,186,18,791,20.5937,78.962
1088,18/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1089,18/04/20,17:00:00,Uttarakhand,9,0,42,20.5937,78.962
1090,18/04/20,17:00:00,Uttar Pradesh,86,14,969,20.5937,78.962
1091,18/04/20,17:00:00,West Bengal,55,10,287,20.5937,78.962
1092,19/04/20,17:00:00,Andaman and Nicobar Islands,11,0,14,20.5937,78.962
1093,19/04/20,17:00:00,Andhra Pradesh,42,15,603,20.5937,78.962
1094,19/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
1095,19/04/20,17:00:00,Assam,12,1,35,20.5937,78.962
1096,19/04/20,17:00:00,Bihar,37,2,86,20.5937,78.962
1097,19/04/20,17:00:00,Chandigarh,10,0,23,20.5937,78.962
1098,19/04/20,17:00:00,Chhattisgarh,24,0,36,20.5937,78.962
1099,19/04/20,17:00:00,Delhi,72,43,1893,20.5937,78.962
1100,19/04/20,17:00:00,Goa,6,0,7,20.5937,78.962
1101,19/04/20,17:00:00,Gujarat,94,58,1604,20.5937,78.962
1102,19/04/20,17:00:00,Haryana,87,3,233,20.5937,78.962
1103,19/04/20,17:00:00,Himachal Pradesh,16,1,39,20.5937,78.962
1104,19/04/20,17:00:00,Jammu and Kashmir,51,5,341,20.5937,78.962
1105,19/04/20,17:00:00,Jharkhand,0,2,35,20.5937,78.962
1106,19/04/20,17:00:00,Karnataka,104,14,384,20.5937,78.962
1107,19/04/20,17:00:00,Kerala,257,3,400,20.5937,78.962
1108,19/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1109,19/04/20,17:00:00,Madhya Pradesh,127,70,1407,20.5937,78.962
1110,19/04/20,17:00:00,Maharashtra,365,211,3651,20.5937,78.962
1111,19/04/20,17:00:00,Manipur,1,0,2,20.5937,78.962
1112,19/04/20,17:00:00,Meghalaya,0,1,11,20.5937,78.962
1113,19/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1114,19/04/20,17:00:00,Nagaland#,0,0,0,20.5937,78.962
1115,19/04/20,17:00:00,Odisha,24,1,61,20.5937,78.962
1116,19/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1117,19/04/20,17:00:00,Punjab,31,16,219,20.5937,78.962
1118,19/04/20,17:00:00,Rajasthan,183,11,1351,20.5937,78.962
1119,19/04/20,17:00:00,Tamil Nadu,365,15,1372,20.5937,78.962
1120,19/04/20,17:00:00,Telengana,186,18,844,20.5937,78.962
1121,19/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1122,19/04/20,17:00:00,Uttarakhand,9,0,42,20.5937,78.962
1123,19/04/20,17:00:00,Uttar Pradesh,108,17,1084,20.5937,78.962
1124,19/04/20,17:00:00,West Bengal,62,12,310,20.5937,78.962
1125,20/04/20,17:00:00,Andaman and Nicobar Islands,11,0,15,20.5937,78.962
1126,20/04/20,17:00:00,Andhra Pradesh,92,20,722,20.5937,78.962
1127,20/04/20,17:00:00,Arunachal Pradesh,0,0,1,20.5937,78.962
1128,20/04/20,17:00:00,Assam,17,1,35,20.5937,78.962
1129,20/04/20,17:00:00,Bihar,42,2,96,20.5937,78.962
1130,20/04/20,17:00:00,Chandigarh,13,0,26,20.5937,78.962
1131,20/04/20,17:00:00,Chhattisgarh,25,0,36,20.5937,78.962
1132,20/04/20,17:00:00,Delhi,290,45,2003,20.5937,78.962
1133,20/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1134,20/04/20,17:00:00,Gujarat,106,67,1851,20.5937,78.962
1135,20/04/20,17:00:00,Haryana,87,3,233,20.5937,78.962
1136,20/04/20,17:00:00,Himachal Pradesh,16,1,39,20.5937,78.962
1137,20/04/20,17:00:00,Jammu and Kashmir,56,5,350,20.5937,78.962
1138,20/04/20,17:00:00,Jharkhand,0,2,42,20.5937,78.962
1139,20/04/20,17:00:00,Karnataka,111,16,395,20.5937,78.962
1140,20/04/20,17:00:00,Kerala,270,3,402,20.5937,78.962
1141,20/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1142,20/04/20,17:00:00,Madhya Pradesh,127,74,1485,20.5937,78.962
1143,20/04/20,17:00:00,Maharashtra,507,223,4203,20.5937,78.962
1144,20/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
